"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"273","Jimmy Vesey","COL, NYR","L","204","2550.45","29","30","17","13","59","61.46","275","10.55","38.03","489","388","278","144","34","45","40","14","10","4","0","26","70","99","220","98","76","16","40","28.57"
"635","Mathieu Olivier","CBJ","R","202","2562.4833333333","28","31","16","15","59","64.13","240","11.67","28.96","432","340","249","162","16","59","290","93","60","32","1","63","62","49","646","185","167","20","47","29.85"
"703","David Kampf","TOR","C","219","3038.3833333333","20","39","21","18","59","59.00","231","8.66","26.31","387","310","222","116","20","37","40","20","20","0","0","26","76","100","208","304","81","1338","1274","51.23"
"1011","Bobby McMann","TOR","C","140","1825.7833333333","35","24","10","14","59","61.46","305","11.48","28.43","514","420","245","118","34","49","81","28","23","3","2","22","47","39","270","144","41","11","22","33.33"
"7","Patrice Bergeron","BOS","C","78","1356.55","27","31","16","15","58","52.73","249","10.84","31.05","437","339","300","134","13","31","22","10","10","0","0","13","21","38","66","69","43","1043","663","61.14"
"272","Adam Pelech","NYI","D","179","3763.9333333333","7","51","18","33","58","37.42","277","2.53","14.33","696","454","185","33","18","55","95","45","44","1","0","29","127","81","213","292","298","0","0","-"
"369","Trevor van Riemsdyk","WSH","D","227","4184.4","8","50","22","28","58","32.40","252","3.17","9.95","597","356","145","21","14","55","67","28","26","1","1","22","122","82","53","220","400","0","0","-"
"418","Sam Lafferty","BUF, CHI, TOR, VAN","C","209","2553.6333333333","29","29","13","16","58","70.73","230","12.61","27.1","405","318","239","124","29","33","97","39","35","3","1","38","75","49","405","258","80","477","520","47.84"
"665","Jesper Boqvist","BOS, FLA, N.J","C","195","2369.6333333333","28","30","15","15","58","63.04","205","13.66","22.69","377","286","226","113","15","35","24","12","12","0","0","23","72","54","312","303","46","188","322","36.86"
"687","Timothy Liljegren","S.J, TOR","D","190","3586.6833333333","15","43","17","26","58","35.15","248","6.05","12.55","565","369","177","28","11","51","84","41","41","0","0","21","141","36","263","425","311","0","0","-"
"727","Alexey Toropchenko","STL","R","231","2859.4666666667","28","30","16","14","58","67.44","290","9.66","32.99","479","372","300","173","21","47","67","32","31","1","0","38","60","45","510","294","151","6","14","30.00"
"734","Sean Walker","CAR, COL, L.A, PHI","D","233","3976.0833333333","18","40","20","20","58","33.72","388","4.64","20.61","871","556","255","45","26","65","132","62","62","0","0","23","124","94","286","455","233","0","0","-"
"811","Jonatan Berggren","DET","R","154","2005.4166666667","29","29","18","11","58","69.05","200","14.50","22.09","364","294","192","77","10","28","32","16","16","0","0","26","57","30","63","153","47","8","15","34.78"
"944","Braden Schneider","NYR","D","243","4006.8166666667","16","42","17","25","58","33.33","269","5.95","11.98","604","373","169","32","10","62","50","22","20","2","0","22","187","67","460","587","397","0","0","-"
"950","Kaiden Guhle","MTL","D","169","3526.9166666667","16","42","25","17","58","40.00","214","7.48","9.98","468","308","139","21","14","29","130","56","50","6","0","33","141","62","304","343","367","0","0","-"
"1164","Zach Benson","BUF","L","146","2142.1166666667","21","37","25","12","58","59.18","218","9.63","34","389","326","273","177","11","42","96","44","43","0","1","42","61","50","70","178","64","9","29","23.68"
"2","Ryan Suter","DAL, STL","D","246","4820.8333333333","7","50","23","27","57","26.64","256","2.73","11.41","648","410","186","26","18","41","78","39","39","0","0","10","139","54","207","214","323","0","0","-"
"97","Mike Hoffman","MTL, S.J","C, L","133","1956.4166666667","24","33","16","17","57","64.04","219","10.96","21.44","421","311","193","70","9","30","48","24","24","0","0","10","53","50","52","68","49","28","32","46.67"
"199","Nick Cousins","FLA, OTT","C","198","2306.9833333333","22","35","16","19","57","64.04","282","7.80","27.29","480","373","269","133","23","48","143","56","49","5","2","62","64","56","302","333","91","89","94","48.63"
"225","Jamie Oleksiak","SEA","D","239","4594.6833333333","15","42","18","24","57","30.65","250","6.00","13.89","548","372","169","42","18","32","133","51","43","7","1","28","156","98","308","273","437","0","0","-"
"310","Connor Clifton","BOS, BUF","D","230","3872.2166666667","10","47","23","24","57","34.13","233","4.29","12.89","510","351","137","36","10","40","171","68","57","11","0","47","138","73","622","521","336","0","0","-"
"503","John Marino","N.J, UTA","D","174","3661.2333333333","9","48","25","23","57","34.13","154","5.84","11.09","375","219","107","28","12","42","63","26","24","1","1","23","103","94","92","285","145","0","0","-"
"549","Ryan Lindgren","COL, NYR","D","211","4075.8833333333","8","49","20","29","57","31.32","211","3.79","11.01","529","316","165","31","12","32","121","59","58","1","0","47","107","39","262","391","311","0","0","-"
"749","Martin Fehervary","WSH","D","214","4175.05","14","43","20","23","57","34.97","228","6.14","12.87","527","331","161","40","13","39","80","37","35","2","0","37","108","32","543","439","367","0","0","-"
"1019","Yegor Chinakhov","CBJ","R","113","1673.1166666667","27","30","18","12","57","63.33","222","12.16","19.66","491","351","208","64","22","37","20","9","9","0","0","18","35","53","117","60","53","2","15","11.76"
"14","David Krejci","BOS","C","70","1203.6166666667","16","40","25","15","56","60.87","112","14.29","13.46","202","156","132","57","4","12","20","10","10","0","0","12","36","17","41","70","31","351","389","47.43"
"114","Nick Leddy","STL","D","191","4060.1666666667","7","49","28","21","56","30.11","182","3.85","8.5","386","266","130","20","7","33","36","18","18","0","0","29","115","86","99","111","235","0","0","-"
"388","Sonny Milano","WSH","L","116","1460.5833333333","26","30","15","15","56","70.89","134","19.40","16.78","237","192","158","87","7","19","28","13","13","0","0","13","47","44","60","192","27","0","0","-"
"504","Yakov Trenin","COL, MIN, NSH","C","229","3225.1333333333","31","25","17","8","56","50.00","341","9.09","44.67","680","532","374","184","30","51","141","50","42","5","3","42","127","100","612","266","91","134","170","44.08"
"627","Michael Eyssimont","S.J, SEA, T.B, WPG","C","212","2439.05","25","31","15","16","56","54.90","415","6.02","42.39","752","593","387","188","27","70","230","81","65","12","4","74","70","72","352","391","61","24","41","36.92"
"647","Juuso Valimaki","ARI, UTA","D","189","3427.8333333333","8","48","19","29","56","33.53","202","3.96","13.31","467","317","158","47","17","28","85","37","35","1","1","33","115","41","146","385","226","0","0","-"
"1041","Matt Coronato","CGY","R","112","1797.05","27","29","18","11","56","55.45","242","11.16","27.63","494","364","252","85","16","50","31","14","13","1","0","19","64","40","44","150","44","73","105","41.01"
"194","Sean Kuraly","CBJ","C","215","2886.45","26","29","22","7","55","58.51","280","9.29","31.97","544","415","269","124","21","58","148","63","59","2","2","46","71","63","506","179","125","1155","1134","50.46"
"318","Mattias Janmark","EDM","C","217","2876.1666666667","16","39","25","14","55","59.14","197","8.12","27.04","336","276","225","144","10","18","98","42","39","2","1","37","90","62","120","247","76","155","218","41.55"
"124","Craig Smith","BOS, CHI, DAL, DET, WSH","C","198","2139.2166666667","29","25","12","13","54","58.70","306","9.48","28.9","563","428","290","123","21","58","85","36","34","1","1","19","82","60","156","195","78","11","25","30.56"
"262","Radek Faksa","DAL, STL","C","225","2949.1666666667","23","31","23","8","54","53.47","227","10.13","29.35","439","348","257","153","24","44","89","43","42","1","0","29","69","68","302","400","156","1024","806","55.96"
"430","Kevin Labanc","CBJ, S.J","R","152","1922.9166666667","19","35","19","16","54","67.50","224","8.48","19.76","459","317","225","79","13","44","64","31","31","0","0","13","50","48","160","110","35","11","20","35.48"
"516","Alexandre Carrier","MTL, NSH","D","195","3767.9833333333","9","45","22","23","54","35.76","207","4.35","11.19","456","308","150","23","17","33","111","53","52","1","0","36","98","52","192","504","363","0","0","-"
"531","Jalen Chatfield","CAR","D","229","3687.2833333333","21","33","13","20","54","30.34","297","7.07","13.52","729","478","165","33","24","61","113","47","43","3","1","24","133","77","200","431","188","0","0","-"
"728","Morgan Barron","WPG","C","224","2535.35","27","27","17","10","54","63.53","299","9.03","37.17","502","415","300","162","26","44","70","31","29","2","0","34","57","68","361","256","124","160","166","49.08"
"890","Nicholas Robertson","TOR","L","140","1628.5333333333","31","23","12","11","54","72.97","235","13.19","21.26","448","343","213","75","21","28","20","10","10","0","0","20","49","52","131","129","64","8","13","38.10"
"468","Christian Fischer","ARI, CBJ, DET","R","205","2599.9666666667","19","34","22","12","53","61.63","239","7.95","24.77","408","327","216","103","18","43","67","29","26","3","0","37","68","34","356","182","84","106","177","37.46"
"771","Jack Drury","CAR, COL","C","184","2248.7","18","35","18","17","53","55.21","268","6.72","29.95","515","404","294","132","24","44","69","30","27","3","0","25","57","43","87","257","100","865","671","56.32"
"798","Michael Kesselring","ARI, UTA","D","156","2630.6833333333","12","41","26","15","53","46.90","234","5.13","10.41","571","378","146","18","12","58","161","58","48","7","3","29","115","38","205","234","133","0","0","-"
"846","Nico Sturm","FLA, S.J","C","199","2659.1666666667","26","27","19","8","53","62.35","248","10.48","27.02","442","356","249","137","23","30","55","22","19","3","0","28","57","68","280","181","86","1236","893","58.06"
"903","Jordan Spence","L.A","D","156","2434.55","6","47","25","22","53","42.40","172","3.49","8.31","475","277","135","22","4","48","28","13","13","0","0","8","93","22","150","243","132","0","0","-"
"919","Juuso Parssinen","COL, NSH, NYR","C","137","1793.0666666667","20","33","14","19","53","66.25","133","15.04","19.51","248","193","169","101","13","19","46","20","18","2","0","28","50","46","224","135","61","326","389","45.59"
"968","Lukas Reichel","CHI","L","158","2127.4","20","33","21","12","53","70.67","198","10.10","21.1","321","249","201","100","15","23","30","15","15","0","0","12","85","59","58","147","68","233","334","41.09"
"130","Ben Chiarot","DET","D","234","4808.8833333333","14","38","23","15","52","27.23","326","4.29","13.98","724","470","178","23","22","40","176","80","77","2","1","38","138","53","437","391","460","0","0","-"
"300","Nate Schmidt","FLA, WPG","D","214","3692.9833333333","14","38","18","20","52","35.62","246","5.69","13.02","620","391","161","27","14","60","54","24","22","2","0","21","164","66","193","193","225","0","0","-"
"368","Conor Sheary","T.B, WSH","L","144","1982.2666666667","19","33","21","12","52","55.91","207","9.18","23.38","357","287","215","104","14","22","38","19","19","0","0","20","40","68","78","166","70","24","27","47.06"
"511","Kevin Stenlund","FLA, UTA, WPG","C","217","2826.55","31","21","12","9","52","65.82","247","12.55","29.8","456","348","208","101","20","32","120","53","52","0","1","31","76","77","163","245","141","1331","1084","55.11"
"564","Dillon Dube","CGY","C","125","1723.25","21","31","15","16","52","65.00","193","10.88","23.16","344","265","225","100","11","28","55","22","20","1","1","25","38","29","171","201","38","71","78","47.65"
"940","Cole Smith","NSH","L, R","220","2940.4","17","35","21","14","52","60.47","245","6.94","32.91","452","347","304","163","21","49","182","60","41","18","1","61","82","83","594","377","83","14","25","35.90"
"1046","Logan Stankoven","CAR, DAL","C","102","1529.25","20","32","16","16","52","59.09","245","8.16","31.19","447","353","260","127","16","48","22","7","6","0","1","31","59","33","68","124","44","98","112","46.67"
"48","Kevin Shattenkirk","ANA, BOS","D","136","2410.3333333333","10","41","28","13","51","43.59","223","4.48","8.47","457","292","118","16","14","45","74","33","32","0","1","7","51","44","142","184","196","0","0","-"
"138","Radko Gudas","ANA, FLA","D","219","4146.4","9","42","22","20","51","30.36","287","3.14","10.6","718","455","141","15","31","65","293","116","103","9","4","62","180","47","802","334","437","0","0","-"
"167","Ryan Johansen","COL, NSH","C","118","1725.2833333333","25","26","17","9","51","57.30","164","15.24","24.16","286","232","193","107","7","28","66","24","22","0","2","13","40","41","109","84","29","933","726","56.24"
"236","Barclay Goodrow","NYR, S.J","C","239","3228.4666666667","20","31","20","11","51","53.68","223","8.97","28.27","420","322","245","130","22","39","211","71","52","17","2","52","104","85","442","250","202","717","752","48.81"
"630","Michael Carcone","ARI, UTA","L","136","1553.8","30","21","7","14","51","67.11","201","14.93","20.28","429","296","196","95","6","39","73","28","24","3","1","23","52","22","120","167","33","9","14","39.13"
"1136","Shane Wright","SEA","C","95","1287.5333333333","24","27","16","11","51","57.95","107","22.43","19.48","242","189","157","90","3","17","20","10","10","0","0","14","80","19","56","104","74","420","522","44.59"
"32","Kyle Okposo","BUF, FLA","R","142","1994.7","23","27","15","12","50","67.57","265","8.68","28.44","436","344","255","128","14","51","68","30","29","0","1","26","34","48","153","148","57","295","330","47.20"
"88","TJ Brodie","CHI, TOR","D","190","3769.0166666667","5","45","15","30","50","31.65","133","3.76","6.68","298","193","79","16","5","30","72","32","31","0","1","28","142","60","104","380","318","0","0","-"
"140","Chris Tanev","CGY, DAL, TOR","D","215","4265.3","6","44","20","24","50","25.00","174","3.45","4.65","401","241","79","10","7","24","69","33","32","1","0","23","152","59","116","457","518","0","0","-"
